sourceAddress,date,amount,destinationWallet,addressGroup
"1ACvHfPJrXtHUtMjYt8uJTPr8DjLoHjeX7, 1EvKc1ED4BFz5FHcjSjDXC3dcrwSx5nSYf",29/09/2016 04:34,3.9999,11r5p8FPmLu9zw1XjufDcydG3rjQ6tzJc,Locky
"1PkgJ427hctMytYyjdrSjUXLseUqBU9Ap8, 1NULBsxNJCoFQrTT7aMSZB7ppc3EmRf2wx, 1Fk8cjGBb3Y5dazoJijitwvf6FTYYwU9vd",24/03/2016 03:17,4.1,126x8kik2WChKXAXQEGzR4akjsWESTWZow,Locky
3C6xReyireehJVYvj9eka3QLZVhef8PUez,23/06/2016 10:23,2,1238Mzucsxe7SiDQSssCLQYppFHHqF3zpi,Locky
1K9Pq52uuuD89ZiXhL2jaKPVAQ7UGDnBjn,30/09/2016 21:19,4,121JhGRZGL57JgqXtdsxkUB2kF5Xyz7nPh,Locky
13vT5KrUWTL9dWNUsqUuSRo5Qt8N5p1iCT,23/03/2016 05:06,1,1224txnU673nCa5Wxa9JHkpGmreTMfknsA,Locky
"3MQKmX4VvgNbyqPVqZZBs8tP1ZmYm6kayE, 3MCcthkPVorfuvDYsncM5sonHDmWH2MFEH, 3GinktU8yWi1AmQuGw8XBj9RFdarzvBEth, 36EURQH1sg4r7hm6hDJrSZQRUYxEztM7oq",14/10/2016 02:21,1.5,1246tUptR5e67CG7MAfPtjVpSdM1dCUH2V,Locky
"1Po4J4SNyJuGnMGYJfGTXLEvGgAZKiddr7, 1KYXrw4Ftkmomfs4iyVXUSqQeRX75Unoi8",29/03/2016 06:39,3,124EhTSKcd4M1RNisFp7hpkmEj6UEqLq1H,Locky
1MJxvyskydyM1m5H4aRt125GMzu3YQsHeq,25/09/2016 16:49,4,121aKu4wARyCjEMrpWb9VfSnF9DWbjjVgn,Locky
3HnVAspGY4CKC551XbH1BkH5J3kmXKMTLW,17/03/2016 00:20,0.5,129VXFYAjmgijAc2bL9mAPyr25FqMYLymQ,Locky
1H1nd3MnPQxedds8PpauEWARnqWNVJLJmW,02/05/2016 02:10,1.5,126oNycBsQTyAunbn53nUS5q1wm6BSG85Y,Locky
1Zc4EFaBbbX8a8UbkkCn81nLHu6LvsNom,17/02/2016 20:02,0.5,129nsZZr79dNfr9fKSGqeAgTBBqCVvMyKU,Locky
19q731GrzNHCivtP8jLCtu26BowL3xkc1T,07/05/2016 10:35,0.5,1234KPsuDZ6n6htPvxYRyzc4ND9iyBGhkY,Locky
1Do6RJytgXHiPn3Sb1Z2NAoXSjfaQnqdEU,23/08/2016 17:19,2,1233d91rHpBN8spVJqv42syB72Jzf1gGJb,Locky
"34b5HAvKTHN7a9uQ4o2MsayaZYbP9Misom, 37WUkVaVT9HdDmZYhXj1QLwySm8ZXnFGeL, 35Uj9qLoQinZGQmegpJmxqBqNMGYvDXGWp, 3Q71mS8VHA1EyPUickQv6MnmKp5jeDFq73, 3DigHvdBBS1icY3djxe9ReTmXNXMri9isC, 33mP96iwYvjxSFsLegUfjWimNN1c12d37a, 3CnDFFLGm6hZdBmsmoD8bDztDPrM9bHQY9, 3JXGTqfde8sgpcuVUSBVGuRAZhcFkYFNsK, 37UB5pCXcZ3oyv7YguFuMenUdrcefsvhxS, 3B5iYiTnDE8Wq8C52KGYctX8qDd8YAbruk",13/08/2016 02:55,4.10939493,125DU467DRf6JBvS2Q49jsYdY4ZvVGBbUc,Locky
16HZB9vYQnzKm7VEuUoCjzvbEJsNF4Cz5r,26/07/2016 17:19,2.5,124ap6uHgT5MeB1L5FPUENhQ2DdG4boyy3,Locky
"1EVBQQLcEmDsHyRNNGa2doU6R8caiyKcmH, 15jSxVenjimcKUVLVtXQQ5VMojhAtLWXnN",16/08/2016 05:01,3,121XywrM8cRm2wcccPU7AbGxAAudHukiQL,Locky
3NuouPFADYfNr4uqqEj9DiYotw6C1bdvBw,30/06/2016 00:28,2,125YW2ptUaSzt6p3R7bvBCivbVJcLEeJQH,Locky
1LawN6SAh4ckbj7ZWMGrP956pdYQkrTKqv,16/03/2016 04:38,0.5,12jQEYPivSG9dqyx6JbMHuK8FhAssPmSLq,Locky
3Hvptvowu5xU84zmPTxdSmTtvuLjitEZzE,20/05/2016 01:32,1.5,12Fu5yYkojQGV791ttX27CgLjXXhq4RyBo,Locky
1K55dZcw8zyhUggZt2cbug5gV8RA9oWBuE,29/06/2016 01:23,2.5,12G8Yx421ebY5N6cZh8D1uiMFU2mN3GGTn,Locky
16M9nRSKYj5cGaTEBjezAzmyDpFw8Kn4Cq,18/02/2016 22:52,0.0099,12HFpi9TYn6dMwXzKVcX4B8iXR1LRYBRtU,Locky
16M9nRSKYj5cGaTEBjezAzmyDpFw8Kn4Cq,18/02/2016 20:47,0.9999,12HFpi9TYn6dMwXzKVcX4B8iXR1LRYBRtU,Locky
1494oY1K3tpeBQWyrwn3HVBuNBvdBdHK1M,23/03/2016 17:18,3,12KRM1AWFjrY3NUe4SBg9AraDDPbYGYzc3,Locky
13p9jZeghX4ANN1k5gPFstakegg8DtvYpf,26/07/2016 09:26,2,12bn3LoWmNe9xqYrphf3VT6B4gd4aJZ74F,Locky
1P9RQEr2XeE3PEb44ZE35sfZRRW1JHU8qx,08/10/2016 06:49,3,12c3fnMcdZA4GXvcn5SD49WUAqtDp9rdjY,Locky
1AzTWjdnYrUj1uME3PoXBGf73XK3UKp9Hm,04/05/2016 12:42,2,12b3pCCdEpygZKxmFaBJrKzZZY8jDXXGJD,Locky
